classname,time,groupNo
trips.tests.apis.test_dispatch_trip.OptimizingDispatchTripDriverFilteringTestCase,1,2
trips.tests.apis.test_dispatch_trip.OptimizingDispatchTripDriverFilteringTestCase,0,2
trips.tests.apis.test_dispatch_trip.OptimizingDispatchTripDriverFilteringTestCase,0,2
trips.tests.apis.test_dispatch_trip.OptimizingDispatchTripDriverFilteringTestCase,1,2
trips.tests.apis.test_dispatch_trip.OptimizingDispatchTripDriverFilteringTestCase,1,3
trips.tests.apis.test_dispatch_trip.OptimizingDispatchTripDriverFilteringTestCase,0,3
trips.tests.apis.test_dispatch_trip.OptimizingDispatchTripDriverFilteringTestCase,1,3
trips.tests.apis.test_dispatch_trip.OptimizingDispatchTripDriverFilteringTestCase,0,3
trips.tests.apis.test_dispatch_trip.OptimizingDispatchTripDriverFilteringTestCase,1,4
trips.tests.apis.test_dispatch_trip.PickupRequestDispatchTestCase,0,1
trips.tests.apis.test_dispatch_trip.PickupRequestDispatchTestCase,1,1
trips.tests.apis.test_dispatch_trip.PickupRequestDispatchTestCase,0,1
trips.tests.apis.test_dispatch_trip.PickupRequestDispatchTestCase,0,1
trips.tests.apis.test_dispatch_trip.PickupRequestDispatchTestCase,1,2
trips.tests.apis.test_dispatch_trip.PickupRequestDispatchTestCase,0,2
trips.tests.apis.test_dispatch_trip.PickupRequestDispatchTestCase,1,3
trips.tests.apis.test_dispatch_trip.TestPickupRequestModel,0,1
trips.tests.apis.test_dispatch_trip.TestPickupRequestModel,0,1
trips.tests.apis.test_dispatch_trip.TestPickupRequestModel,0,1
trips.tests.apis.test_dispatch_trip.TestPickupRequestModel,0,1
trips.tests.apis.test_dispatch_trip.TestPickupRequestModel,0,1
trips.tests.apis.test_dispatch_trip.TripAndTripTaskAPITestCase,1,2
trips.tests.apis.test_etas.TestPreRequestETA,0,1
trips.tests.apis.test_etas.TestPreRequestETA,0,1
trips.tests.apis.test_etas.TestPreRequestETA,0,1
trips.tests.apis.test_etas.TestWaveETAEstimates,1,2
trips.tests.apis.test_etas.TestWaveETAEstimates,1,3
trips.tests.apis.test_etas.TestWaveETAEstimates,1,4
trips.tests.apis.test_referrals.TestBusTrackingReferralAPI,0,1
trips.tests.apis.test_referrals.TestBusTrackingReferralAPI,0,1
trips.tests.apis.test_referrals.TestBusTrackingReferralAPI,0,1
trips.tests.apis.test_referrals.TestBusTrackingReferralAPI,0,1
trips.tests.apis.test_referrals.TestBusTrackingReferralAPI,0,1
trips.tests.apis.test_scheduled_trip_requests.TestCompareV2V3ListAPIForScheduledTrip,6,2
trips.tests.apis.test_scheduled_trip_requests.TestCustomerPackageScheduledTripRequest,1,1
trips.tests.apis.test_scheduled_trip_requests.TestCustomerPackageScheduledTripRequest,1,1
trips.tests.apis.test_scheduled_trip_requests.TestCustomerPackageScheduledTripRequest,1,1
trips.tests.apis.test_scheduled_trip_requests.TestCustomerPackageScheduledTripRequest,1,1
trips.tests.apis.test_scheduled_trip_requests.TestCustomerPackageScheduledTripRequest,1,1
trips.tests.apis.test_scheduled_trip_requests.TestCustomerPackageScheduledTripRequest,1,2
trips.tests.apis.test_scheduled_trip_requests.TestCustomerPackageScheduledTripRequest,1,2
trips.tests.apis.test_scheduled_trip_requests.TestCustomerPackageScheduledTripRequest,3,2
trips.tests.apis.test_scheduled_trip_requests.TestCustomerPackageScheduledTripRequest,0,2
trips.tests.apis.test_scheduled_trip_requests.TestCustomerPackageScheduledTripRequest,1,3
trips.tests.apis.test_scheduled_trip_requests.TestCustomerPackageScheduledTripRequest,0,3
trips.tests.apis.test_scheduled_trip_requests.TestCustomerPackageScheduledTripRequest,1,3
trips.tests.apis.test_scheduled_trip_requests.TestCustomerPackageScheduledTripRequest,0,3
trips.tests.apis.test_scheduled_trip_requests.TestCustomerPackageScheduledTripRequest,1,3
trips.tests.apis.test_scheduled_trip_requests.TestCustomerPackageScheduledTripRequest,3,4
trips.tests.apis.test_scheduled_trip_requests.TestCustomerPackageScheduledTripRequest,3,5
trips.tests.apis.test_scheduled_trip_requests.TestCustomerPackageScheduledTripRequest,1,5
trips.tests.apis.test_scheduled_trip_requests.TestCustomerPackageScheduledTripRequest,0,5
trips.tests.apis.test_scheduled_trip_requests.TestCustomerPackageScheduledTripRequest,1,5
trips.tests.apis.test_scheduled_trip_requests.TestCustomerPackageScheduledTripRequest,1,6
trips.tests.apis.test_scheduled_trip_requests.TestCustomerScheduledTripAPI,1,2
trips.tests.apis.test_scheduled_trip_requests.TestCustomerScheduledTripAPI,0,3
trips.tests.apis.test_scheduled_trip_requests.TestCustomerScheduledTripAPI,0,3
trips.tests.apis.test_scheduled_trip_requests.TestCustomerScheduledTripRequestCancellation,1,2
trips.tests.apis.test_scheduled_trip_requests.TestCustomerScheduledTripRequestCancellation,1,3
trips.tests.apis.test_scheduled_trip_requests.TestCustomerScheduledTripRequestCancellation,0,4
trips.tests.apis.test_scheduled_trip_requests.TestCustomerScheduledTripRequestCancellation,0,4
trips.tests.apis.test_scheduled_trip_requests.TestCustomerScheduledTripRequestCancellationWithWallet,1,1
trips.tests.apis.test_scheduled_trip_requests.TestCustomerScheduledTripRequestCancellationWithWallet,0,1
trips.tests.apis.test_scheduled_trip_requests.TestCustomerScheduledTripRequestCancellationWithWallet,0,1
trips.tests.apis.test_scheduled_trip_requests.TestCustomerScheduledTripRequestCancellationWithWallet,0,1
trips.tests.apis.test_scheduled_trip_requests.TestCustomerScheduledTripRequestCancellationWithWallet,0,1
trips.tests.apis.test_scheduled_trip_requests.TestCustomerScheduledTripRequestCancellationWithWallet,0,1
trips.tests.apis.test_scheduled_trip_requests.TestCustomerScheduledTripRequestCancellationWithWallet,0,1
trips.tests.apis.test_scheduled_trip_requests.TestCustomerScheduledTripRequestCreation,0,1
trips.tests.apis.test_scheduled_trip_requests.TestCustomerScheduledTripRequestCreation,0,1
trips.tests.apis.test_scheduled_trip_requests.TestCustomerScheduledTripRequestCreation,0,1
trips.tests.apis.test_scheduled_trip_requests.TestCustomerScheduledTripRequestCreation,0,1
trips.tests.apis.test_scheduled_trip_requests.TestCustomerScheduledTripRequestCreation,0,1
trips.tests.apis.test_scheduled_trip_requests.TestCustomerScheduledTripRequestCreation,1,1
trips.tests.apis.test_scheduled_trip_requests.TestCustomerScheduledTripRequestCreation,0,1
trips.tests.apis.test_scheduled_trip_requests.TestCustomerScheduledTripRequestCreation,0,1
trips.tests.apis.test_scheduled_trip_requests.TestCustomerScheduledTripRequestCreation,0,1
trips.tests.apis.test_scheduled_trip_requests.TestCustomerScheduledTripRequestCreation,0,1
trips.tests.apis.test_scheduled_trip_requests.TestCustomerScheduledTripRequestCreation,0,1
trips.tests.apis.test_scheduled_trip_requests.TestCustomerScheduledTripRequestCreation,0,1
trips.tests.apis.test_scheduled_trip_requests.TestCustomerScheduledTripRequestCreation,0,1
trips.tests.apis.test_scheduled_trip_requests.TestCustomerScheduledTripRequestCreation,0,1
trips.tests.apis.test_scheduled_trip_requests.TestCustomerScheduledTripRequestCreation,0,1
trips.tests.apis.test_scheduled_trip_requests.TestCustomerScheduledTripRequestCreation,0,1
trips.tests.apis.test_scheduled_trip_requests.TestCustomerScheduledTripRequestCreation,0,1
trips.tests.apis.test_scheduled_trip_requests.TestCustomerScheduledTripRequestCreation,0,1
trips.tests.apis.test_scheduled_trip_requests.TestCustomerScheduledTripRequestCreation,0,1
trips.tests.apis.test_scheduled_trip_requests.TestCustomerScheduledTripRequestCreation,0,1
trips.tests.apis.test_scheduled_trip_requests.TestCustomerScheduledTripRequestCreation,0,1
trips.tests.apis.test_scheduled_trip_requests.TestCustomerScheduledTripRequestCreation,0,1
trips.tests.apis.test_scheduled_trip_requests.TestCustomerScheduledTripRequestCreation,0,1
trips.tests.apis.test_scheduled_trip_requests.TestCustomerScheduledTripRequestCreation,0,1
trips.tests.apis.test_scheduled_trip_requests.TestCustomerScheduledTripRequestCreation,0,1
trips.tests.apis.test_scheduled_trip_requests.TestCustomerScheduledTripRequestCreation,0,1
trips.tests.apis.test_scheduled_trip_requests.TestCustomerScheduledTripRequestCreation,0,1
trips.tests.apis.test_scheduled_trip_requests.TestCustomerScheduledTripRequestCreation,0,1
trips.tests.apis.test_scheduled_trip_requests.TestCustomerScheduledTripRequestCreation,0,1
trips.tests.apis.test_scheduled_trip_requests.TestCustomerScheduledTripRequestCreation,0,1
trips.tests.apis.test_scheduled_trip_requests.TestCustomerScheduledTripRequestCreation,0,1
trips.tests.apis.test_scheduled_trip_requests.TestCustomerScheduledTripRequestCreationValidation,0,1
trips.tests.apis.test_scheduled_trip_requests.TestCustomerScheduledTripRequestCreationValidation,0,1
trips.tests.apis.test_scheduled_trip_requests.TestCustomerScheduledTripRequestCreationValidation,0,1
trips.tests.apis.test_scheduled_trip_requests.TestCustomerScheduledTripRequestCreationValidation,0,1
trips.tests.apis.test_scheduled_trip_requests.TestCustomerScheduledTripRequestCreationValidation,0,1
trips.tests.apis.test_scheduled_trip_requests.TestCustomerScheduledTripRequestCreationValidation,0,1
trips.tests.apis.test_scheduled_trip_requests.TestCustomerScheduledTripRequestCreationValidation,0,1
trips.tests.apis.test_scheduled_trip_requests.TestCustomerScheduledTripRequestCreationValidation,0,1
trips.tests.apis.test_scheduled_trip_requests.TestCustomerScheduledTripRequestCreationValidation,1,1
trips.tests.apis.test_scheduled_trip_requests.TestCustomerScheduledTripRequestCreationValidation,2,2
trips.tests.apis.test_scheduled_trip_requests.TestDispatcherScheduledTripRequestCancellation,1,2
trips.tests.apis.test_scheduled_trip_requests.TestDispatcherScheduledTripRequestCancellation,0,3
trips.tests.apis.test_scheduled_trip_requests.TestDispatcherScheduledTripRequestCancellation,0,3
trips.tests.apis.test_scheduled_trip_requests.TestDispatcherScheduledTripRequestCreation,1,1
trips.tests.apis.test_scheduled_trip_requests.TestDispatcherScheduledTripRequestCreation,1,1
trips.tests.apis.test_scheduled_trip_requests.TestDispatcherScheduledTripRequestCreation,0,1
trips.tests.apis.test_scheduled_trip_requests.TestDispatcherScheduledTripRequestCreation,0,1
trips.tests.apis.test_scheduled_trip_requests.TestDispatcherScheduledTripRequestCreation,0,1
trips.tests.apis.test_scheduled_trip_requests.TestDispatcherScheduledTripRequestCreation,1,1
trips.tests.apis.test_scheduled_trip_requests.TestDispatcherScheduledTripRequestCreation,1,2
trips.tests.apis.test_scheduled_trip_requests.TestDispatcherScheduledTripRequestCreation,1,2
trips.tests.apis.test_scheduled_trip_requests.TestDispatcherScheduledTripRequestCreation,0,2
trips.tests.apis.test_scheduled_trip_requests.TestDispatcherScheduledTripRequestCreation,0,2
trips.tests.apis.test_scheduled_trip_requests.TestDispatcherScheduledTripRequestCreation,1,2
trips.tests.apis.test_scheduled_trip_requests.TestDispatcherScheduledTripRequestCreation,0,2
trips.tests.apis.test_scheduled_trip_requests.TestDispatcherScheduledTripRequestCreation,0,2
trips.tests.apis.test_scheduled_trip_requests.TestDispatcherScheduledTripRequestCreation,1,3
trips.tests.apis.test_scheduled_trip_requests.TestDispatcherScheduledTripRequestCreation,1,3
trips.tests.apis.test_scheduled_trip_requests.TestDispatcherScheduledTripRequestModification,1,1
trips.tests.apis.test_scheduled_trip_requests.TestDispatcherScheduledTripRequestModification,1,1
trips.tests.apis.test_scheduled_trip_requests.TestDispatcherScheduledTripRequestModification,1,1
trips.tests.apis.test_scheduled_trip_requests.TestDispatcherScheduledTripRequestModification,1,1
trips.tests.apis.test_scheduled_trip_requests.TestDispatcherScheduledTripRequestModification,1,1
trips.tests.apis.test_scheduled_trip_requests.TestDispatcherScheduledTripRequestModification,1,1
trips.tests.apis.test_scheduled_trip_requests.TestDispatcherScheduledTripRequestModification,1,1
trips.tests.apis.test_scheduled_trip_requests.TestDispatcherScheduledTripRequestModification,1,1
trips.tests.apis.test_scheduled_trip_requests.TestDispatcherScheduledTripRequestModification,3,1
trips.tests.apis.test_scheduled_trip_requests.TestDispatcherScheduledTripRequestModification,1,1
trips.tests.apis.test_scheduled_trip_requests.TestDispatcherScheduledTripRequestModification,1,1
trips.tests.apis.test_scheduled_trip_requests.TestDispatcherScheduledTripRequestModification,92,2
trips.tests.apis.test_scheduled_trip_requests.TestDispatcherScheduledTripRequestModification,1,3
trips.tests.apis.test_scheduled_trip_requests.TestDriverManagerScheduledTripRequestClaim,1,2
trips.tests.apis.test_scheduled_trip_requests.TestDriverManagerScheduledTripRequestConfirm,0,1
trips.tests.apis.test_scheduled_trip_requests.TestDriverManagerScheduledTripRequestList,1,2
trips.tests.apis.test_scheduled_trip_requests.TestDriverManagerScheduledTripRequestList,1,3
trips.tests.apis.test_scheduled_trip_requests.TestDriverScheduledTripRequestClaim,0,1
trips.tests.apis.test_scheduled_trip_requests.TestDriverScheduledTripRequestClaim,0,1
trips.tests.apis.test_scheduled_trip_requests.TestDriverScheduledTripRequestClaim,1,1
trips.tests.apis.test_scheduled_trip_requests.TestDriverScheduledTripRequestClaim,1,2
trips.tests.apis.test_scheduled_trip_requests.TestDriverScheduledTripRequestClaim,0,2
trips.tests.apis.test_scheduled_trip_requests.TestDriverScheduledTripRequestClaim,1,3
trips.tests.apis.test_scheduled_trip_requests.TestDriverScheduledTripRequestClaim,0,3
trips.tests.apis.test_scheduled_trip_requests.TestDriverScheduledTripRequestConfirm,1,1
trips.tests.apis.test_scheduled_trip_requests.TestDriverScheduledTripRequestConfirm,1,1
trips.tests.apis.test_scheduled_trip_requests.TestDriverScheduledTripRequestConfirm,0,1
trips.tests.apis.test_scheduled_trip_requests.TestDriverScheduledTripRequestConfirm,0,1
trips.tests.apis.test_scheduled_trip_requests.TestDriverScheduledTripRequestConfirm,1,2
trips.tests.apis.test_scheduled_trip_requests.TestDriverScheduledTripRequestConfirm,1,2
trips.tests.apis.test_scheduled_trip_requests.TestDriverScheduledTripRequestConfirm,1,3
trips.tests.apis.test_scheduled_trip_requests.TestDriverScheduledTripRequestConfirm,0,3
trips.tests.apis.test_scheduled_trip_requests.TestDriverScheduledTripRequestConfirm,0,3
trips.tests.apis.test_scheduled_trip_requests.TestDriverScheduledTripRequestEmergencyCancel,0,1
trips.tests.apis.test_scheduled_trip_requests.TestDriverScheduledTripRequestEmergencyCancel,0,1
trips.tests.apis.test_scheduled_trip_requests.TestDriverScheduledTripRequestEmergencyCancel,0,1
trips.tests.apis.test_scheduled_trip_requests.TestDriverScheduledTripRequestEmergencyCancel,0,1
trips.tests.apis.test_scheduled_trip_requests.TestDriverScheduledTripRequestEmergencyCancel,0,1
trips.tests.apis.test_scheduled_trip_requests.TestDriverScheduledTripRequestEmergencyCancel,0,1
trips.tests.apis.test_scheduled_trip_requests.TestDriverScheduledTripRequestEmergencyCancel,0,1
trips.tests.apis.test_scheduled_trip_requests.TestDriverScheduledTripRequestEmergencyCancel,0,1
trips.tests.apis.test_scheduled_trip_requests.TestDriverScheduledTripRequestList,0,1
trips.tests.apis.test_scheduled_trip_requests.TestDriverScheduledTripRequestList,0,1
trips.tests.apis.test_scheduled_trip_requests.TestDriverScheduledTripRequestList,0,1
trips.tests.apis.test_scheduled_trip_requests.TestDriverScheduledTripRequestList,0,1
trips.tests.apis.test_scheduled_trip_requests.TestDriverScheduledTripRequestList,0,1
trips.tests.apis.test_scheduled_trip_requests.TestDriverScheduledTripRequestList,0,1
trips.tests.apis.test_scheduled_trip_requests.TestDriverScheduledTripRequestList,0,1
trips.tests.apis.test_scheduled_trip_requests.TestDriverScheduledTripRequestList,1,1
trips.tests.apis.test_scheduled_trip_requests.TestRecurringTripRequestAsDispatcher,4,1
trips.tests.apis.test_scheduled_trip_requests.TestRecurringTripRequestAsDispatcher,1,1
trips.tests.apis.test_scheduled_trip_requests.TestRecurringTripRequestAsDispatcher,1,1
trips.tests.apis.test_scheduled_trip_requests.TestRecurringTripRequestAsDispatcher,1,1
trips.tests.apis.test_scheduled_trip_requests.TestRecurringTripRequestAsDispatcher,2,1
trips.tests.apis.test_scheduled_trip_requests.TestRecurringTripRequestAsDispatcher,3,1
trips.tests.apis.test_scheduled_trip_requests.TestRecurringTripRequestAsDispatcher,2,2
trips.tests.apis.test_scheduled_trip_requests.TestRecurringTripRequestAsDispatcher,3,2
trips.tests.apis.test_scheduled_trip_requests.TestRecurringTripRequestAsDispatcher,2,2
trips.tests.apis.test_scheduled_trip_requests.TestRecurringTripRequestAsDispatcher,1,2
trips.tests.apis.test_scheduled_trip_requests.TestRecurringTripRequestAsDispatcher,1,2
trips.tests.apis.test_scheduled_trip_requests.TestRecurringTripRequestAsDispatcher,1,2
trips.tests.apis.test_scheduled_trip_requests.TestRecurringTripRequestAsDispatcher,1,2
trips.tests.apis.test_scheduled_trip_requests.TestRecurringTripRequestAsDispatcher,1,2
trips.tests.apis.test_scheduled_trip_requests.TestRecurringTripRequestAsDispatcher,1,3
trips.tests.apis.test_scheduled_trip_requests.TestRecurringTripRequestAsDispatcher,4,3
trips.tests.apis.test_scheduled_trip_requests.TestRecurringTripRequestAsDispatcher,1,3
trips.tests.apis.test_scheduled_trip_requests.TestRecurringTripRequestAsDispatcher,1,3
trips.tests.apis.test_scheduled_trip_requests.TestRecurringTripRequestAsDispatcher,1,3
